SchoolYear,TestType,IsdCode,IsdName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,Grade,Subject,Subgroup_1,Subgroup_2,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Students with Disabilities","Not English Learners","<=50%","<=50%",">=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","Students without IEP","43.2","35.8","16.9","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","Male","87.1","<=10%","<=10%","<=10%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","American Indian or Alaska Native","Female","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Black, not of Hispanic origin","Not English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","Students with Disabilities","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Black, not of Hispanic origin","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","Students with Disabilities","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Female","Students with Disabilities","<=50%","<=50%",">=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Students without IEP","English Learners","<=50%","<=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","Female","33.3","42.9","20.2","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","Not English Learners","74.1","18.5","<=10%","<=10%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Male","Students with Disabilities","<=50%","<=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Black, not of Hispanic origin","Male","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Female","Not English Learners","38.3","40.0","19.2","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Male","Not English Learners","56.0","25.0","14.7","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","Not English Learners","40.8","36.2","18.4","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Two or More Races","Not English Learners","<=50%","<=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Students without IEP","Not English Learners","49.8","32.3","14.8","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Two or More Races","Students without IEP","<=50%","<=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Male","Students without IEP","57.3","23.9","15.4","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","Male","45.6","27.8","19.0","7.6"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","Students without IEP","73.7","19.3","<=10%","<=10%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Students with Disabilities","English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","Female","53.3","30.0","<=20%","<=20%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","Female","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","American Indian or Alaska Native","Not English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","English Learners","<=50%","<=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Two or More Races","Male","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Two or More Races","Female","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Male","English Learners","<=50%","<=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Female","Students without IEP","40.3","40.3","16.8","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","Students with Disabilities","<=50%","<=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","Male","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Black, not of Hispanic origin","Female","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Female","English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","American Indian or Alaska Native","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Students with Disabilities","English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Students without IEP","English Learners","37.5","37.5","25.0","<=20%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Students with Disabilities","Not English Learners","<=20%","52.9","<=20%","23.5"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","Male","47.8","34.8","15.2","<=10%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","Not English Learners","46.1","37.3","15.7","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","Students with Disabilities","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Female","Students with Disabilities","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Black, not of Hispanic origin","Female","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Male","English Learners","<=50%","<=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Students without IEP","Not English Learners","70.0","22.1","7.1","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","Students with Disabilities","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","Not English Learners","83.5","13.7","<=5%","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Female","English Learners","<=50%","<=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","Students without IEP","51.1","34.8","14.1","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Male","Students without IEP","73.1","19.3","7.6","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","Students without IEP","78.3","16.6","<=5%","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","Female","74.4","19.5","<=5%","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Two or More Races","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Two or More Races","Male","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Female","Students without IEP","62.1","26.9","9.7","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","Female","44.6","39.3","16.1","<=10%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","Male","80.8","15.4","<=5%","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Black, not of Hispanic origin","Students with Disabilities","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Black, not of Hispanic origin","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","Male","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","Not English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","Female","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Female","Not English Learners","62.8","26.3","8.8","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Two or More Races","Students with Disabilities","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Two or More Races","Female","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Asian","English Learners","38.1","42.9","<=20%","<=20%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Male","Students with Disabilities","<=50%",">=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","White, not of Hispanic origin","Students with Disabilities","<=50%",">=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Black, not of Hispanic origin","English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Male","Not English Learners","69.2","21.7","6.7","<=5%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Two or More Races","Not English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Black, not of Hispanic origin","Not English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Hispanic","English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","Mathematics","Black, not of Hispanic origin","Male","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Students without IEP","Not English Learners","<=50%","<=50%","<=50%","<=50%"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Male","Not English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Female","Not English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","White, not of Hispanic origin","Male","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Asian","Not English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Male","Students with Disabilities","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","White, not of Hispanic origin","Female","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","White, not of Hispanic origin","Not English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Asian","Male","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","White, not of Hispanic origin","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Students with Disabilities","Not English Learners","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Female","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Two or More Races","Female","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Two or More Races","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Asian","Female","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Asian","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Male","Students without IEP","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","White, not of Hispanic origin","Students with Disabilities","*","*","*","*"
"18 - 19 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","Mathematics","Two or More Races","Not English Learners","*","*","*","*"
