SchoolYear,TestType,IsdCode,IsdName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,Grade,Subject,Subgroup_1,Subgroup_2,PercentAdvanced,PercentProficient,PercentPartiallyProficient,PercentNotProficient
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Black, not of Hispanic origin","Female","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Black, not of Hispanic origin","Students without IEP","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","White, not of Hispanic origin","Students with Disabilities","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Black, not of Hispanic origin","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Students with Disabilities","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Hispanic","English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Two or More Races","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Male","Not English Learners","70.2","17.5","<=10%","<=10%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Asian","Not English Learners","82.1","12.8","<=10%","<=10%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Asian","English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Male","English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06366","Larson Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","White, not of Hispanic origin","Female","73.3","15.6","<=10%","<=10%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","White, not of Hispanic origin","Students with Disabilities","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Hispanic","Students with Disabilities","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Black, not of Hispanic origin","Students without IEP","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","White, not of Hispanic origin","Female",">=80%","<=20%","<=20%","<=20%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","White, not of Hispanic origin","Male","60.0","<=20%","25.0","<=20%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","White, not of Hispanic origin","Students without IEP","75.0","11.4","13.6","<=10%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Hispanic","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Students without IEP","English Learners","<=50%","<=50%","<=50%","<=50%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Black, not of Hispanic origin","Students with Disabilities","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Black, not of Hispanic origin","Female","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Asian","Male","87.7","7.7","<=5%","<=5%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Black, not of Hispanic origin","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Hispanic","Students without IEP","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Two or More Races","Students without IEP","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Male","Students with Disabilities","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Two or More Races","Female","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Female","Not English Learners","91.3","5.4","<=5%","<=5%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Female","English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Asian","Students without IEP","89.8","5.5","<=5%","<=5%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Hispanic","Female","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Two or More Races","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Students without IEP","Not English Learners","91.7","<=5%","<=5%","<=5%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Asian","English Learners","<=50%","<=50%","<=50%","<=50%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Male","Not English Learners","88.9","<=5%","6.2","<=5%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Students with Disabilities","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Hispanic","Male","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Male","Students without IEP","83.5","8.2","5.9","<=5%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Male","English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","White, not of Hispanic origin","Not English Learners","71.7","13.0","15.2","<=10%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Asian","Not English Learners",">=95%","<=5%","<=5%","<=5%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Two or More Races","Male","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Female","Students with Disabilities","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Asian","Female","91.9","<=5%","<=5%","<=5%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","06367","Boulan Park Middle School","63","Oakland","LEA School","Middle School","City: Small","8","EBRW","Female","Students without IEP","89.4","5.3","<=5%","<=5%"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","Male","Students without IEP","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","Students without IEP","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","White, not of Hispanic origin","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","Female","Students with Disabilities","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","Male","Students with Disabilities","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","Female","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","White, not of Hispanic origin","Female","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","Male","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","Students with Disabilities","Not English Learners","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","White, not of Hispanic origin","Students with Disabilities","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","White, not of Hispanic origin","Male","*","*","*","*"
"20 - 21 School Year","PSAT","63","Oakland Schools","63150","Troy School District","08286","Troy College and Career High School","63","Oakland","LEA School","Middle_High School","City: Small","8","EBRW","White, not of Hispanic origin","Students without IEP","*","*","*","*"
