SchoolYear,IsdCode,IsdName,DistrictCode,DistrictName,BuildingCode,BuildingName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,MISTEM_NAME,MISTEM_CODE,Grade,Subject,TestingGroup,NumberAboveAverageGrowth,NumberAverageGrowth,NumberBelowAverageGrowth,PercentAboveAverage,PercentAverageGrowth,PercentBelowAverage,TotalIncluded,MeanSGP
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","Social Studies","Students without Disabilities","98","171","117","25.40","44.30","30.30","386","48.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","Mathematics","Not Migrant","150","244","230","24.00","39.10","36.90","624","44.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","Mathematics","Not English Learners","142","227","209","24.60","39.30","36.20","578","45.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","Mathematics","English Learners","< 10","17","21","17.40","37.00","45.70","46","39.70"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","Mathematics","Female","64","111","110","22.50","38.90","38.60","285","43.40"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","Mathematics","Male","86","133","120","25.40","39.20","35.40","339","45.70"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","Mathematics","Asian","85","89","56","37.00","38.70","24.30","230","53.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","Mathematics","Two or More Races","< 10","< 10","< 10","< 5","50.00","50.00","16","31.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Asian","136","73","24","58.40","31.30","10.30","233","70.50"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Two or More Races","12","12","< 10","40.00","40.00","20.00","30","58.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","White, not of Hispanic origin","93","163","108","25.50","44.80","29.70","364","50.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Hispanic","< 10","14","10","20.00","46.70","33.30","30","44.50"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Black, not of Hispanic origin","< 10","< 10","< 10","34.80","30.40","34.80","23","54.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Native Hawaiian or Other Pacific Islander","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Not Economically Disadvantaged","231","242","138","37.80","39.60","22.60","611","57.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Economically Disadvantaged","25","27","19","35.20","38.00","26.80","71","54.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","All Students","256","269","157","37.50","39.40","23.00","682","57.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","Mathematics","Black, not of Hispanic origin","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","Mathematics","Not Economically Disadvantaged","99","102","111","31.70","32.70","35.60","312","49.80"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","Mathematics","Economically Disadvantaged","< 10","< 10","< 10","35.70","21.40","42.90","14","41.70"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","Mathematics","All Students","104","105","117","31.90","32.20","35.90","326","49.40"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Not Migrant","256","269","157","37.50","39.40","23.00","682","57.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Not English Learners","242","262","151","36.90","40.00","23.10","655","57.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","English Learners","14","< 10","< 10","51.90","25.90","22.20","27","64.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Female","111","138","87","33.00","41.10","25.90","336","54.40"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Mathematics","Male","145","131","70","41.90","37.90","20.20","346","60.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","Not Migrant","44","126","144","14.00","40.10","45.90","314","37.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","Not English Learners","43","123","140","14.10","40.20","45.80","306","37.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","English Learners","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","Female","23","62","60","15.90","42.80","41.40","145","39.80"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","Male","21","64","84","12.40","37.90","49.70","169","35.20"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","Asian","21","69","61","13.90","45.70","40.40","151","39.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","Two or More Races","< 10","< 10","< 10","< 5","58.30","41.70","12","32.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","White, not of Hispanic origin","23","45","73","16.30","31.90","51.80","141","36.20"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","Hispanic","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","Black, not of Hispanic origin","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","White, not of Hispanic origin","46","91","101","19.30","38.20","42.40","238","42.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","Hispanic","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","Black, not of Hispanic origin","< 10","< 10","< 10","28.60","35.70","35.70","14","46.50"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","Not Economically Disadvantaged","165","187","159","32.30","36.60","31.10","511","51.50"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","Economically Disadvantaged","< 10","17","13","14.30","48.60","37.10","35","42.20"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","All Students","170","204","172","31.10","37.40","31.50","546","50.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","American Indian or Alaska Native","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Native Hawaiian or Other Pacific Islander","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Not Economically Disadvantaged","797","827","680","34.60","35.90","29.50","2304","52.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Economically Disadvantaged","62","76","71","29.70","36.40","34.00","209","48.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","All Students","859","903","751","34.20","35.90","29.90","2513","52.20"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","Mathematics","Students with Disabilities","< 10","< 10","< 10","20.00","33.30","46.70","15","37.50"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","Mathematics","Students with Disabilities","28","42","55","22.40","33.60","44.00","125","42.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","Mathematics","Students with Disabilities","< 10","< 10","< 10","38.50","30.80","30.80","13","53.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","Mathematics","Students with Disabilities","< 10","< 10","16","< 5","22.70","72.70","22","19.80"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","Science","Students with Disabilities","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","Science","Students with Disabilities","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Science","Students with Disabilities","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","Social Studies","Students with Disabilities","< 10","< 10","< 10","30.00","40.00","30.00","20","49.20"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","Social Studies","Students with Disabilities","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","All Students","169","220","233","27.20","35.40","37.50","622","45.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","All Students","90","152","108","25.70","43.40","30.90","350","47.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","Economically Disadvantaged","< 10","< 10","< 10","23.50","52.90","23.50","17","51.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","Not Economically Disadvantaged","86","143","104","25.80","42.90","31.20","333","47.70"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","American Indian or Alaska Native","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","Black, not of Hispanic origin","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Economically Disadvantaged","13","26","33","18.10","36.10","45.80","72","38.20"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Not Economically Disadvantaged","156","194","200","28.40","35.30","36.40","550","46.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Native Hawaiian or Other Pacific Islander","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Black, not of Hispanic origin","< 10","< 10","10","11.80","29.40","58.80","17","29.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Hispanic","< 10","< 10","< 10","21.70","39.10","39.10","23","47.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","White, not of Hispanic origin","72","123","140","21.50","36.70","41.80","335","42.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Two or More Races","< 10","< 10","< 10","29.40","29.40","41.20","17","42.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Asian","85","75","65","37.80","33.30","28.90","225","53.10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Male","90","122","128","26.50","35.90","37.60","340","45.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Female","79","98","105","28.00","34.80","37.20","282","46.50"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","English Learners","< 10","20","17","15.90","45.50","38.60","44","44.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Not English Learners","162","200","216","28.00","34.60","37.40","578","46.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","05","English Language Arts","Not Migrant","169","220","233","27.20","35.40","37.50","622","45.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","Hispanic","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","White, not of Hispanic origin","24","72","52","16.20","48.60","35.10","148","42.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","Two or More Races","< 10","< 10","< 10","50.00","41.70","8.30","12","63.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","Asian","54","72","50","30.70","40.90","28.40","176","50.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","Male","47","86","58","24.60","45.00","30.40","191","47.20"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","Female","43","66","50","27.00","41.50","31.40","159","48.80"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","English Learners","< 10","< 10","< 10","27.30","54.50","18.20","11","46.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","Not English Learners","87","146","106","25.70","43.10","31.30","339","47.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","07","English Language Arts","Not Migrant","90","152","108","25.70","43.40","30.90","350","47.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","English Learners","13","< 10","< 10","50.00","30.80","19.20","26","67.70"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Not English Learners","373","193","89","56.90","29.50","13.60","655","68.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Not Migrant","386","201","94","56.70","29.50","13.80","681","68.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","All Students","44","126","144","14.00","40.10","45.90","314","37.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","Economically Disadvantaged","< 10","< 10","< 10","28.60","21.40","50.00","14","42.50"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","06","English Language Arts","Not Economically Disadvantaged","40","123","137","13.30","41.00","45.70","300","37.10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","Male","91","95","75","34.90","36.40","28.70","261","52.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","Asian","113","102","56","41.70","37.60","20.70","271","58.80"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","Two or More Races","< 10","< 10","< 10","26.70","26.70","46.70","15","41.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Not Migrant","859","903","751","34.20","35.90","29.90","2513","52.20"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Not English Learners","829","859","715","34.50","35.70","29.80","2403","52.40"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","English Learners","30","44","36","27.30","40.00","32.70","110","49.70"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Female","398","436","372","33.00","36.20","30.80","1206","51.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Male","461","467","379","35.30","35.70","29.00","1307","52.80"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Asian","458","350","247","43.40","33.20","23.40","1055","58.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Two or More Races","29","31","26","33.70","36.00","30.20","86","52.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","White, not of Hispanic origin","330","467","430","26.90","38.10","35.00","1227","47.10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Hispanic","23","26","18","34.30","38.80","26.90","67","55.50"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","All Grades","English Language Arts","Black, not of Hispanic origin","19","23","28","27.10","32.90","40.00","70","45.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Female","174","101","60","51.90","30.10","17.90","335","64.60"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Male","212","100","34","61.30","28.90","9.80","346","71.80"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Asian","185","32","15","79.70","13.80","6.50","232","81.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Two or More Races","14","10","< 10","46.70","33.30","20.00","30","65.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","White, not of Hispanic origin","165","136","64","45.20","37.30","17.50","365","60.80"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Hispanic","12","13","< 10","41.40","44.80","13.80","29","62.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Black, not of Hispanic origin","10","< 10","< 10","43.50","34.80","21.70","23","60.70"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Native Hawaiian or Other Pacific Islander","< 10","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Not Economically Disadvantaged","350","180","80","57.40","29.50","13.10","610","69.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","Economically Disadvantaged","36","21","14","50.70","29.60","19.70","71","61.90"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","11","English Language Arts","All Students","386","201","94","56.70","29.50","13.80","681","68.30"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","Female","79","109","97","27.70","38.20","34.00","285","49.00"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","English Learners","< 10","< 10","< 10","28.60","33.30","38.10","21","45.10"
"20 - 21 School Year","63","Oakland Schools","63150","Troy School District","00000","All Buildings","63","Oakland","LEA District","Elem thru High School","City: Small","Oakland Region","5","08","English Language Arts","Not English Learners","164","197","164","31.20","37.50","31.20","525","51.10"
