SchoolYear,ISDCode,ISDName,DistrictCode,DistrictName,SchoolCode,SchoolName,CountyCode,CountyName,EntityType,SchoolLevel,Locale,Subject,Category,Group,PercentBottom30,NumberBottom30,PercentMiddle40,NumberMiddle40,PercentTop30,NumberTop30,NumberOfStudents
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Race/Ethnicity","Hispanic","40.70","11","40.70","11","18.50","< 10","27"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Race/Ethnicity","White, not of Hispanic origin","37.60","86","43.70","100","18.80","43","229"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Race/Ethnicity","Two or More Races","13.30","< 10","53.30","< 10","33.30","< 10","15"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Race/Ethnicity","Asian","19.40","40","35.90","74","44.70","92","206"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Gender","Male","28.00","71","35.80","91","36.20","92","254"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Gender","Female","32.00","78","44.70","109","23.40","57","244"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Not Homeless","29.90","149","40.20","200","29.90","149","498"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","English Learners","56.30","18","40.60","13","< 5","< 10","32"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Not English Learners","28.10","131","40.10","187","31.80","148","466"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Not Migrant","29.90","149","40.20","200","29.90","149","498"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","ELA","Program Participation","Students with Disabilities","80.60","29","16.70","< 10","< 5","< 10","36"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Gender","Female","33.20","82","40.50","100","26.30","65","247"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Not Homeless","30.10","152","39.80","201","30.10","152","505"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","English Learners","78.10","25","18.80","< 10","< 5","< 10","32"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Not English Learners","26.80","127","41.20","195","31.90","151","473"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Not Migrant","30.10","152","39.80","201","30.10","152","505"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Students with Disabilities","62.90","22","22.90","< 10","14.30","< 10","35"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Students without IEP","27.50","128","41.40","193","31.10","145","466"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Grade","11","30.00","150","39.60","198","30.40","152","500"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Grade","12","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Economically Disadvantaged","61.20","41","26.90","18","11.90","< 10","67"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Not Economically Disadvantaged","25.30","111","41.80","183","32.90","144","438"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","Native Hawaiian or Other Pacific Islander","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","American Indian or Alaska Native","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","Black, not of Hispanic origin","70.00","14","30.00","< 10","< 5","< 10","20"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","Hispanic","51.90","14","44.40","12","< 5","< 10","27"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","White, not of Hispanic origin","43.40","102","44.70","105","11.90","28","235"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","Two or More Races","25.00","< 10","50.00","< 10","25.00","< 10","16"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Race/Ethnicity","Asian","8.80","18","33.20","68","58.00","119","205"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Gender","Male","27.10","70","39.10","101","33.70","87","258"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Science","Grade","11","30.00","149","39.70","197","30.20","150","496"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Science","Grade","12","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Economically Disadvantaged","50.70","34","32.80","22","16.40","11","67"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","ELA","Race/Ethnicity","American Indian or Alaska Native","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","ELA","Race/Ethnicity","Black, not of Hispanic origin","65.00","13","30.00","< 10","5.00","< 10","20"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","ELA","Race/Ethnicity","Hispanic","51.90","14","40.70","11","7.40","< 10","27"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","ELA","Race/Ethnicity","White, not of Hispanic origin","42.10","99","43.40","102","14.50","34","235"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Students with Disabilities","83.30","30","11.10","< 10","5.60","< 10","36"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Math","Program Participation","Students without IEP","26.00","122","42.00","197","32.00","150","469"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","Science","Program Participation","Not Migrant","29.90","150","40.10","201","29.90","150","501"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Students with Disabilities","45.50","15","33.30","11","21.20","< 10","33"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Program Participation","Students without IEP","28.80","134","40.60","189","30.50","142","465"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04226","Troy High School","63","Oakland","LEA School","High School","City: Small","SocialStudies","Grade","11","29.80","147","40.00","197","30.20","149","493"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","Not English Learners","28.00","47","38.10","64","33.90","57","168"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Race/Ethnicity","White, not of Hispanic origin","30.60","15","44.90","22","24.50","12","49"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Race/Ethnicity","Hispanic","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Race/Ethnicity","Black, not of Hispanic origin","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Not Economically Disadvantaged","22.20","14","42.90","27","34.90","22","63"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Economically Disadvantaged","64.30","< 10","28.60","< 10","7.10","< 10","14"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Grade","05","29.90","23","40.30","31","29.90","23","77"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Students without IEP","30.70","23","38.70","29","30.70","23","75"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Students with Disabilities","58.80","10","29.40","< 10","11.80","< 10","17"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Grade","03","23.40","15","40.60","26","35.90","23","64"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","Students without IEP","27.20","55","40.60","82","32.20","65","202"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","Students with Disabilities","64.70","11","29.40","< 10","5.90","< 10","17"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Not Migrant","30.00","65","40.10","87","30.00","65","217"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Not English Learners","25.60","43","38.10","64","36.30","61","168"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","English Learners","44.90","22","46.90","23","8.20","< 10","49"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Not Homeless","30.00","65","40.10","87","30.00","65","217"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Gender","Female","28.80","30","42.30","44","28.80","30","104"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Gender","Male","31.00","35","38.10","43","31.00","35","113"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Race/Ethnicity","Asian","20.00","11","40.00","22","40.00","22","55"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Students without IEP","29.30","22","40.00","30","30.70","23","75"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Students with Disabilities","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Not Migrant","29.90","23","40.30","31","29.90","23","77"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Not English Learners","24.20","16","40.90","27","34.80","23","66"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","English Learners","63.60","< 10","36.40","< 10","< 5","< 10","11"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Not Homeless","29.90","23","40.30","31","29.90","23","77"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Gender","Female","30.80","12","38.50","15","30.80","12","39"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Gender","Male","28.90","11","42.10","16","28.90","11","38"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Race/Ethnicity","Asian","21.10","< 10","36.80","< 10","42.10","< 10","19"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Race/Ethnicity","Two or More Races","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","English Learners","37.30","19","45.10","23","17.60","< 10","51"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","Not Homeless","30.10","66","39.70","87","30.10","66","219"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Gender","Female","34.30","36","41.00","43","24.80","26","105"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not English Learners","24.60","16","41.50","27","33.80","22","65"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","English Learners","63.60","< 10","27.30","< 10","9.10","< 10","11"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not Homeless","30.30","23","39.50","30","30.30","23","76"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Gender","Female","43.60","17","30.80","12","25.60","10","39"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Gender","Male","16.20","< 10","48.60","18","35.10","13","37"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Asian","26.30","< 10","31.60","< 10","42.10","< 10","19"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Two or More Races","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","White, not of Hispanic origin","29.20","14","47.90","23","22.90","11","48"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Hispanic","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Black, not of Hispanic origin","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not Economically Disadvantaged","24.20","15","40.30","25","35.50","22","62"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Economically Disadvantaged","57.10","< 10","35.70","< 10","7.10","< 10","14"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Grade","05","30.30","23","39.50","30","30.30","23","76"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Gender","Male","26.30","30","38.60","44","35.10","40","114"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Race/Ethnicity","Asian","17.90","10","32.10","18","50.00","28","56"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Race/Ethnicity","Two or More Races","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Race/Ethnicity","White, not of Hispanic origin","29.80","37","45.20","56","25.00","31","124"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Race/Ethnicity","Hispanic","50.00","< 10","33.30","< 10","16.70","< 10","18"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Race/Ethnicity","Black, not of Hispanic origin","66.70","< 10","33.30","< 10","< 5","< 10","12"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","Not Economically Disadvantaged","22.40","37","40.60","67","37.00","61","165"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","Economically Disadvantaged","53.70","29","37.00","20","9.30","< 10","54"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Grade","05","33.80","26","42.90","33","23.40","18","77"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Grade","04","32.10","25","35.90","28","32.10","25","78"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not Migrant","30.30","23","39.50","30","30.30","23","76"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Race/Ethnicity","Two or More Races","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Race/Ethnicity","White, not of Hispanic origin","33.90","42","37.90","47","28.20","35","124"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Race/Ethnicity","Hispanic","35.30","< 10","41.20","< 10","23.50","< 10","17"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Race/Ethnicity","Black, not of Hispanic origin","41.70","< 10","50.00","< 10","8.30","< 10","12"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Not Economically Disadvantaged","25.80","42","39.30","64","35.00","57","163"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Economically Disadvantaged","42.60","23","42.60","23","14.80","< 10","54"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Grade","05","36.40","28","39.00","30","24.70","19","77"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Grade","04","28.90","22","39.50","30","31.60","24","76"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Grade","03","23.40","15","42.20","27","34.40","22","64"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Students without IEP","27.50","55","41.00","82","31.50","63","200"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Students with Disabilities","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","04227","Troy Union Elementary School","63","Oakland","LEA School","Elementary","City: Small","Math","Program Participation","Not Migrant","30.10","66","39.70","87","30.10","66","219"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Grade","04","32.70","18","36.40","20","30.90","17","55"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Grade","05","24.60","17","42.00","29","33.30","23","69"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Economically Disadvantaged","51.40","19","29.70","11","18.90","< 10","37"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","ELA","Program Participation","Not Economically Disadvantaged","24.70","36","42.50","62","32.90","48","146"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not English Learners","26.90","14","36.50","19","36.50","19","52"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","English Learners","38.90","< 10","50.00","< 10","11.10","< 10","18"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not Homeless","30.00","21","40.00","28","30.00","21","70"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Gender","Female","31.00","13","47.60","20","21.40","< 10","42"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Gender","Male","28.60","< 10","28.60","< 10","42.90","12","28"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Asian","14.30","< 10","42.90","< 10","42.90","< 10","21"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Two or More Races","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","White, not of Hispanic origin","34.10","14","39.00","16","26.80","11","41"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Hispanic","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Race/Ethnicity","Black, not of Hispanic origin","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Not Economically Disadvantaged","22.60","12","39.60","21","37.70","20","53"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Economically Disadvantaged","52.90","< 10","41.20","< 10","5.90","< 10","17"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Grade","05","30.00","21","40.00","28","30.00","21","70"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Students without IEP","27.00","17","42.90","27","30.20","19","63"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","SocialStudies","Program Participation","Students with Disabilities","< 10","< 10","< 10","< 10","< 10","< 10","< 10"
"22 - 23 School Year","63","Oakland Schools","63150","Troy School District","05163","Hill Elementary School","63","Oakland","LEA School","Elementary","City: Small","Science","Program Participation","Not Migrant","30.00","21","40.00","28","30.00","21","70"
